TemP (K),Time (min),PS (mm),BET (m2/g),PV (cm3),C (wt.%),H  (wt.%),N  (wt.%),O  (wt.%),Qm (mg/g),TP_Benzocaine,TP_Ciprofloxacin,TP_Citalopram,TP_Diclofenac ,TP_Dimetridazole,TP_Floxentine,TP_Metronidazole,TP_Nitroimidazole,TP_Norfloxacin,TP_Oxytetracycline,TP_Salicylic acid,TP_Sulfadiazine,TP_Sulfamethoxazole,TP_Tetracycline,TP_Triclosan,TP_ibuprofen,TP_sulfamethazine 
450.943,89.72037,4.6540956,-92.02532,0.06948959,52.70141,0.78895926,2.971588,13.149979,39.91773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
484.54153,167.65457,11.672312,249.23224,0.09588093,44.70227,0.6163013,0.3612162,19.734943,63.86463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
484.222,66.053185,12.956595,252.42929,0.09678255,40.914925,0.417509,3.7544556,12.498747,68.61125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
517.92004,97.662224,9.836171,148.81844,0.023408953,65.029755,1.1488781,2.7278533,19.0039,21.382042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
655.35535,54.437294,10.035307,295.60577,0.27091444,41.55959,0.8377198,0.8734592,13.44924,45.985096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
669.3849,56.998306,12.78451,367.52615,0.15232351,72.55254,0.51724577,0.25612414,15.165026,83.31173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
466.3675,67.921814,12.386588,379.9064,0.12195777,55.43268,2.394867,3.127012,23.671171,28.082998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625.1025,102.1977,8.117069,201.54858,0.10940089,40.285133,0.39483407,1.7686658,16.41769,36.820698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
658.17706,27.981041,3.835113,150.71773,-0.006630133,47.552326,0.5911869,0.6214149,21.81649,84.22588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
633.9934,264.7652,9.992309,-45.59213,0.12698524,51.657642,0.8101698,3.080411,14.397777,56.706196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
698.4154,71.04274,2.4721048,265.34955,0.20092307,68.33206,3.184163,2.4752176,22.67037,15.448814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
603.5159,135.93343,4.088985,-33.00311,0.20389728,72.10797,0.37663105,0.6743945,9.640034,15.391712,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
717.0659,191.49805,12.603693,-33.21623,0.27027714,52.01098,0.4223098,1.9792657,17.762394,47.917484,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
675.6109,38.100037,11.25013,345.1061,0.24769558,47.372967,0.7210238,1.1873044,21.853811,50.082973,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
684.6539,104.10101,5.7922254,389.78955,0.18079636,69.270706,0.44710782,3.3956268,16.189587,65.80149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
716.2976,202.76958,13.354576,43.938923,0.3006722,47.14585,0.45138445,2.0804877,24.396185,52.697952,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
488.6817,159.88968,13.239182,211.87949,0.22625367,43.19384,0.35943118,3.776596,19.932667,41.624893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697.6593,27.254547,11.591511,96.53454,0.057647306,63.667194,0.48745778,1.9618955,23.153526,62.672775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553.47723,194.3925,8.837655,-94.22491,0.12264364,55.06199,0.52156854,1.5878232,7.39976,18.521248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
664.98724,171.29115,12.755111,0.83249474,0.17073458,39.493023,0.54327774,0.1034205,19.973988,8.865395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
524.69403,69.23288,8.550257,201.30399,0.22426055,41.91584,0.40141693,3.6763988,15.520944,85.8721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
633.46436,95.03309,8.835784,49.43047,0.28567922,46.300865,0.44742694,1.9931201,6.863425,73.96721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
696.25336,185.57373,1.577523,102.40892,0.1302266,48.269592,0.514982,1.6132843,10.600436,82.586494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696.00854,28.7249,9.090807,115.269936,0.13405214,50.680893,1.1076639,2.9761002,19.301542,79.402245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
713.7344,70.26789,10.460736,61.82938,0.27062413,42.77304,0.8020451,0.49641263,17.69839,3.723877,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
711.0867,41.4965,7.407036,133.60362,0.23385195,41.198593,1.1729733,-0.23545836,15.466435,48.14452,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
608.3531,52.553688,8.619418,335.37115,0.19715604,62.69228,0.73215485,-0.07413577,12.134762,64.035194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
553.05646,86.28253,11.609303,-29.511057,0.030857172,55.13933,0.45320156,3.9790096,8.686936,90.31207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422.06583,115.241905,13.581343,86.1982,0.22983184,41.536674,0.86230874,2.6765635,24.891438,11.222548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628.4917,213.47403,10.093766,-97.41674,-0.003416534,55.40812,0.7270329,3.0908356,8.940486,20.770807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
659.74817,50.413948,7.6291547,203.39868,0.31970865,46.729324,1.4451979,0.89858127,24.498148,83.24686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
650.9979,40.352005,3.755657,-39.25378,0.08728448,51.012615,0.8647717,2.9246378,20.759644,89.61463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
426.8543,188.44131,6.1786375,59.492023,0.050801124,41.08877,0.5120188,2.2961094,17.73029,48.933414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
652.67053,37.57435,6.1763854,-39.854946,0.116153724,43.19791,0.36002818,0.21374358,9.781794,28.367147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
468.71072,92.4009,4.1373906,147.37395,0.1173131,49.86638,0.50994885,3.0501993,14.668714,86.92777,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
440.48267,47.64334,7.924695,184.3327,0.24445875,51.384995,0.42454365,1.054724,20.992521,30.01951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622.7473,195.13693,10.352022,421.953,0.007435222,46.308033,0.36621276,3.9854572,7.2649903,28.194124,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
563.3373,78.8814,12.191018,176.58293,0.14129743,43.445766,0.6489161,3.2131987,9.841579,10.605547,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685.52765,31.725746,1.5168159,-12.001383,0.24704581,57.383266,0.74963677,1.4692698,15.600835,52.724705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
521.15063,191.83614,8.692259,30.112219,0.07911575,60.040043,0.41656604,3.1929364,13.777636,70.82902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
641.34717,141.85432,3.4214783,77.894394,0.21320848,38.835167,0.61776555,3.254312,13.262254,90.89428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
471.8554,125.00959,2.5196483,414.8624,0.23486961,41.2264,1.0139765,3.6555023,15.293857,86.07468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
606.02,114.40207,12.335496,392.34775,0.1660727,69.10708,0.38586894,0.2108152,24.487701,49.754974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637.1278,186.12587,11.495837,-43.355053,0.059551384,55.080338,0.3858159,2.1279144,17.351234,4.1528625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463.05908,25.016426,12.814798,169.89679,0.28278598,47.082664,3.2327292,0.4196247,16.410234,16.620918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
515.1042,55.229324,8.60481,430.121,0.083456874,67.489395,0.5645578,-0.441231,8.5099535,79.18428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
690.88135,57.826065,7.4660153,-31.165705,0.013752167,39.147606,0.33521906,0.38490736,5.9781117,43.888474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
542.43866,135.14223,8.982534,278.23743,0.20755102,50.355442,2.0104625,1.7738451,18.441906,81.61471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719.4754,25.00354,2.015569,-60.69943,0.07805891,72.69207,1.2817155,0.16952921,22.528437,52.637012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
591.82416,133.76189,13.31832,106.70958,0.28195256,43.450012,0.60516024,1.1564211,11.509926,14.69994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
494.3233,174.52821,11.679185,51.886112,0.17802556,69.59276,1.2349617,2.1762593,19.53383,36.18091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
594.2869,62.94503,12.684269,-4.084055,0.16113697,58.5484,3.023788,0.58086026,15.617618,37.12025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
549.0688,128.4063,11.265789,231.73483,0.22154057,59.997795,1.0820767,2.4660015,11.972917,24.834248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
659.6622,170.66704,11.361043,-44.963314,0.26597586,42.658035,0.4564424,0.73944664,8.9380455,10.164875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
408.61023,90.69247,11.716917,295.4468,0.22102328,63.292046,0.56370294,2.974639,8.99299,40.195293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
683.6475,97.931435,4.093838,255.98029,0.317656,52.461723,0.48978344,3.316746,22.852491,77.899216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
576.96906,101.35621,7.6456122,-25.299204,0.19670902,63.75609,0.6596962,-0.31963873,13.665788,81.4551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
439.4911,93.025,2.1681135,-63.139492,0.057662945,37.889683,0.36177948,1.2151886,7.6413836,52.583126,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
648.8133,87.86945,12.098738,46.959476,0.25388288,54.857105,0.35283986,0.40528524,6.6794553,31.66432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
667.2986,198.47726,11.758399,293.12415,0.047698822,73.09384,0.70242643,2.432698,15.736344,8.44578,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
716.19147,37.55787,7.544457,121.42628,0.20820211,50.50212,0.358606,4.3184304,8.45468,74.840576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
587.4899,90.996506,12.380484,10.266455,0.28397,42.069775,0.3520204,3.0127907,13.063827,51.099285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
574.58435,183.62099,11.999894,182.62274,0.019604508,39.72342,0.33524755,3.238799,9.574628,57.946095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
621.83765,117.54415,6.4506435,93.70592,0.30290943,45.583538,0.36457244,0.9515227,14.948626,33.955616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
588.57404,87.95745,9.794544,-34.139446,-0.017548736,68.02003,1.6929245,0.7194004,14.2884445,46.28983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
657.22375,184.69453,6.7506227,161.37323,0.17035253,61.487854,0.9307323,2.6744702,7.963734,18.860308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506.99707,52.159996,10.927681,384.79843,0.2647002,52.00637,0.651669,1.2139518,15.669334,67.44076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
473.03497,76.52001,10.139491,147.52835,0.16936783,67.611626,0.33596912,2.623497,6.3005233,78.10486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441.19775,121.00631,10.518102,181.12807,0.17541869,43.441856,0.36411253,3.2293823,20.223116,70.01985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
592.5459,28.568504,11.6153345,151.40855,0.041540388,52.786324,0.49990836,3.6560261,6.785254,15.18153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
491.40097,247.59459,10.070508,-3.1444492,0.2474312,47.64905,0.38955775,4.0984216,11.997056,69.369804,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
443.73627,123.700264,9.870024,52.08405,0.17500122,39.712193,0.59314084,1.037795,7.917429,41.05268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
663.0717,78.24776,11.438922,196.91544,0.13378024,59.299957,0.5529274,3.841641,24.903996,84.43239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
560.82214,76.13645,11.217082,182.91005,0.32873625,39.206955,0.67286026,0.22711612,20.558662,91.83856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
622.99445,46.825333,10.995193,62.440998,0.037621442,38.029583,0.6080482,2.8926387,8.124813,15.784361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449.23727,74.38942,12.275627,324.4662,-0.023244854,41.648396,0.46520665,3.7763233,18.79355,66.07735,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
492.04422,133.9802,12.359167,274.62857,0.29194427,62.724056,1.2400147,-0.19725393,18.282997,33.380665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467.23605,95.566444,12.366859,95.005775,0.13011797,67.63125,0.5399641,2.248881,14.928143,33.02124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
552.8958,232.75867,8.778299,248.15689,0.17393711,51.666824,0.857978,1.8190765,12.763696,40.503796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
588.57227,47.390907,6.8921833,-13.568003,0.09711713,48.61445,0.41098514,0.63029504,12.733738,34.29193,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
536.78723,195.28003,8.654736,400.01935,0.16889836,57.121563,0.6464664,4.10658,11.745902,87.369225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583.4296,60.99845,11.309823,186.169,0.27743423,55.267647,0.37795857,1.9834248,19.910305,54.55454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
646.082,80.27348,6.484552,204.57681,0.29934898,39.05906,0.35830584,-0.08329295,15.0103655,57.215664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500.0255,149.44911,13.187418,231.99182,0.30554855,43.09378,0.71849823,2.6740954,24.270784,75.19684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
537.36694,60.676292,10.675452,158.1818,0.11329555,64.45749,0.50897944,-0.05007695,18.470114,82.095314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
424.09784,67.84022,13.484388,298.66107,0.2437402,55.62728,0.5720544,2.0542965,6.4328017,36.0713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
674.61566,63.881508,8.618233,181.76236,0.3243725,50.40958,0.35835066,1.3673829,22.89363,84.391716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
684.6669,74.02116,12.162279,53.388584,0.072109796,59.715027,0.34664288,0.4382,6.277433,47.071396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
642.55835,177.75706,10.747161,69.57336,0.08815751,51.832447,0.5919398,2.8523006,18.925457,77.30116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459.22186,162.01065,11.813171,66.30185,0.20778795,57.01175,0.5588169,1.282212,22.203585,65.79755,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
664.85425,83.0249,9.704159,136.8802,0.009272312,50.019417,0.61398995,0.7531276,14.465168,79.262245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
657.9232,70.8166,4.3376155,298.3284,0.31834024,43.519817,2.1834965,-0.349447,19.90836,38.171707,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657.4065,257.5694,8.189416,224.47075,0.23803796,45.68268,1.0161728,2.4976997,22.682726,77.191734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
652.57697,88.96056,9.852441,396.37097,0.07612958,61.397285,0.62552285,2.4174504,13.340419,50.708366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
648.94666,126.48354,9.636295,433.92563,0.19232039,62.547794,0.36644986,2.6944578,25.29469,38.317432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
512.7357,144.0793,12.780424,381.5341,0.01736911,44.19651,0.42332867,0.6460278,11.392175,74.921906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
594.88794,30.845528,5.759459,313.07846,0.003612359,62.24236,0.54889834,3.5649948,9.244946,38.44007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
529.9387,62.035927,10.684723,137.20107,0.005928536,58.149235,0.41448393,3.1663952,15.294025,69.79639,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691.40955,114.91468,8.990466,285.39114,0.2021699,38.86137,0.35733965,3.3851044,7.016231,8.56435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
662.6576,147.85158,12.065129,269.37915,0.22570352,62.823044,0.719689,1.9535272,21.247868,33.925114,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
536.4976,60.845627,8.556963,97.26332,-0.002345558,62.29676,0.8723912,3.9801586,7.190375,36.213722,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
725.40247,28.84613,10.331101,200.02452,0.28534544,58.47033,0.38382235,0.80907667,12.466946,74.22944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653.6654,69.973595,6.0930586,357.62994,0.23325442,56.96875,0.4221864,1.1217986,20.092823,72.2947,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
596.0097,206.7233,7.151347,-84.51116,0.22228172,56.08526,1.1186886,2.1514177,9.410458,55.61127,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
682.7809,68.823,12.062206,-41.700436,0.2244864,50.08756,0.4428883,0.68157077,19.068026,71.06711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
489.04404,42.240402,10.57656,-22.78802,0.29914212,43.220745,0.48600772,0.036075484,22.02328,91.91801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
623.254,157.8108,11.317038,106.56278,0.10058224,59.440193,0.41118947,0.40519357,23.155966,22.373316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
499.06232,195.59782,11.685119,350.9626,0.26687732,58.476585,0.38080063,3.548764,12.451101,69.94635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
594.9628,47.671143,9.332557,397.14148,0.14971599,63.756313,0.5955864,-0.023600807,25.594948,30.21133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
686.44037,136.296,10.117247,-17.668879,0.21667936,53.043175,0.48905852,3.007405,24.035553,83.45091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
606.5538,37.372215,8.76243,152.67656,0.2549363,54.0765,0.52684236,2.203606,23.537483,24.699688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584.6486,146.79147,12.576107,246.9347,0.26533306,74.75838,0.636245,0.80577946,12.276179,51.853996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436.9633,89.090004,3.3979962,89.85932,0.01687691,41.732903,0.7551093,3.1717384,12.710251,64.156715,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
532.97797,37.365128,8.032465,8.033773,0.1837322,48.356903,0.598155,1.1566595,12.637507,20.566631,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
554.88306,185.35991,7.0903482,292.95874,-0.002444248,70.7391,0.4511594,3.817559,7.3642135,82.04775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
687.16956,56.73426,5.2749996,161.96107,0.082360335,66.36106,0.61787677,0.72941256,19.50876,92.76559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
501.26013,29.52481,12.814397,-81.07409,0.18950643,73.25232,0.38419774,3.0227752,5.8010726,59.347694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
540.18427,33.4151,9.577439,336.9555,0.2664996,47.910824,2.0715103,1.4022307,13.877034,79.89172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
655.769,41.52484,6.4579988,269.34958,0.2878837,75.04975,0.4019921,0.37422812,9.591197,55.256107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
590.6949,170.87775,10.361697,63.132008,0.28399047,60.84641,0.82974017,1.8797879,20.440723,76.45993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
452.24878,36.85681,5.5734425,261.22113,0.14296421,60.83056,0.5934268,-0.012009611,7.2328725,79.282616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606.87006,83.17974,5.2006598,96.802055,0.015332793,47.142475,0.9935185,1.06708,14.875783,7.158102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
559.4524,112.59621,10.612846,453.8016,0.24095412,57.90953,0.34584776,-0.11956834,9.676031,76.2962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
541.1215,182.0032,13.05157,460.09946,0.30638653,58.844715,2.008597,4.39403,21.62763,74.96066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609.88007,122.95154,12.436302,-25.19018,0.16280456,61.122646,0.39596322,-0.17410849,18.307325,33.89401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
517.7383,102.53046,3.4720435,269.2707,0.2593532,63.21376,0.65791726,0.81998134,7.8370457,90.02789,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
474.10947,92.40908,11.878253,-61.257977,0.18723375,55.896328,0.3485531,2.7317293,16.487162,8.570513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639.628,59.164726,5.9133606,191.2047,0.31557217,45.700714,1.1354742,3.4071167,24.848886,93.10708,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
569.7687,77.76052,13.161831,-60.590893,0.009774883,65.81064,0.355323,4.425788,18.421227,54.631016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
528.51746,61.19696,13.211762,275.77405,0.19449504,45.102894,0.39392152,-0.2796204,10.53705,9.372889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
583.05347,197.29366,7.2328753,395.47263,0.21105719,41.319935,0.44728425,-0.2709887,20.168793,80.83236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
630.0613,128.31819,9.942717,23.922201,0.13893078,48.11816,0.87151396,3.970669,21.8998,34.15519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584.56915,165.4302,6.5285172,337.33432,0.13168983,58.812386,2.6211283,1.6578072,19.934175,5.7951965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
622.54626,120.65963,12.401393,304.15747,0.22903799,48.564022,0.6559409,1.1792374,23.74846,3.751152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
648.73315,40.653183,12.458362,-77.91662,0.10988027,63.22399,1.2095429,-0.37107825,9.917928,39.72277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
665.1812,200.82602,11.292037,24.439688,0.02601901,42.593132,0.35419407,-0.26000214,7.5451865,86.53997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657.43567,123.976715,3.4508164,112.03182,0.11721851,41.953358,0.33776549,3.7799962,13.137669,85.95031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
672.4991,191.39374,3.3741193,180.75871,0.3069423,39.3285,0.52322054,0.264655,15.676959,15.998945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
619.6087,43.92511,9.93757,-48.633038,0.19016969,48.70326,1.3077605,3.7615519,10.743911,26.338888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
637.49805,63.93902,12.750547,76.52368,0.30667,43.066593,0.3987514,1.5095011,23.82116,93.4248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
723.6847,58.23629,9.433127,-85.22677,0.22595601,43.55045,2.036529,-0.1330509,15.129062,12.2157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
465.69043,94.98467,9.843903,154.44426,0.17441358,55.08365,0.44466272,2.3022282,21.122713,80.99271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
595.3937,165.24782,12.174702,281.26428,0.08025631,77.77064,0.39211407,1.7526212,12.968461,86.88613,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
713.8624,25.757706,9.305883,21.338858,0.17044683,66.4575,1.1093454,1.1195836,8.878929,8.562641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641.8198,145.96535,9.592622,-14.683939,0.055843633,51.977177,0.47383693,0.28052735,9.240455,37.397354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
595.9492,172.14651,7.731527,-12.260141,0.17924719,53.10035,0.39600053,0.765638,6.2666097,87.13984,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
407.04254,126.67176,7.3486156,336.27957,-0.018447917,41.314205,0.5412816,2.5261579,7.7996545,17.478807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
417.051,33.314514,7.321101,260.85532,0.08854479,42.03016,0.40720454,1.81061,5.8147893,89.640114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
629.86053,171.51682,9.628233,121.842155,0.08299294,51.410595,0.33554736,1.7710932,7.511851,40.46948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
468.5671,36.376877,4.644621,-15.0468235,0.05209322,75.19774,0.8656595,3.569697,6.8863406,1.5808525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689.338,117.45144,10.819485,119.47932,0.089830175,49.93902,0.4889845,4.1997476,11.702993,41.071243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
684.4856,52.5009,9.754875,-53.415447,0.19309837,48.290478,0.3839585,-0.29713655,8.177091,75.378845,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
694.56396,37.707535,5.5084376,-7.7094517,0.0206835,70.25766,1.5887934,1.9674722,22.49363,83.168846,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
580.05145,141.10864,8.576938,-7.8947086,0.05432469,50.269634,0.49491337,0.074059494,6.989841,76.11264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
720.92065,82.64825,11.043812,269.02966,0.19734661,55.722942,0.74538183,0.4799503,21.273193,5.089451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
499.29498,110.29881,11.385119,302.4923,0.1933645,57.233784,0.4605179,0.66220117,7.666162,37.073185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
681.2076,119.936485,11.796614,141.39691,0.18852864,60.12778,0.35299483,0.767967,23.630745,85.298355,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
